year,sex,age,marital_status,accidents,income,score,premium,treatment,adjusted_premium,retention_prob,retained
2020,f,46,married,0,59058,1.2,251.17,0,251.17,0.671,True
2020,f,39,married,2,34690,2.0,282.14,0,282.14,0.584,False
2020,f,69,married,1,89700,2.0,282.14,-0.1,253.93,0.696,True
2020,f,53,married,3,45931,2.2,290.46,-0.1,261.41,0.681,False
2020,f,49,single,2,84048,2.7,311.9,0,311.9,0.667,True
2020,f,46,single,3,61720,3.2,333.74,0,333.74,0.571,True
2020,m,37,single,0,77930,2.5,303.24,0,303.24,0.46,True
2020,f,45,single,0,41302,1.2,251.17,0.1,276.29,0.544,True
2020,f,35,single,2,97596,3.0,325.0,0,325.0,0.536,False
2020,f,25,single,5,36050,3.0,325.0,-0.1,292.5,0.31,True
2020,m,31,single,1,89485,3.5,346.76,0.1,381.44,0.424,False
2020,f,24,single,1,77197,3.0,325.0,0,325.0,0.477,False
2020,f,18,single,2,56539,3.5,346.76,-0.1,312.08,0.415,True
2020,f,62,single,0,11786,1.5,262.29,0.1,288.52,0.48,True
2020,m,18,single,0,56178,3.0,325.0,0,325.0,0.482,False
2020,m,34,single,0,57776,2.5,303.24,0,303.24,0.269,False
2020,f,49,married,1,42764,1.7,270.05,0,270.05,0.533,True
2020,f,23,single,5,84558,3.5,346.76,0,346.76,0.506,False
2020,f,46,single,1,88224,2.7,311.9,0,311.9,0.616,True
2020,f,37,single,7,78135,3.5,346.76,0,346.76,0.633,True
2020,m,66,married,2,92777,2.5,303.24,0,303.24,0.592,True
2020,m,29,single,3,75593,4.0,367.86,0.2,441.43,0.415,False
2020,f,36,married,1,73759,2.5,303.24,0.1,333.56,0.569,False
2020,f,22,single,5,25696,3.0,325.0,-0.1,292.5,0.642,True
2020,m,45,married,2,66828,2.7,311.9,0.1,343.09,0.589,False
2020,m,22,single,2,11100,3.5,346.76,0.1,381.44,0.267,False
2020,f,25,single,1,78706,3.0,325.0,0,325.0,0.542,True
2020,f,50,single,0,65439,1.7,270.05,-0.1,243.05,0.576,False
2020,f,65,married,1,63130,2.0,282.14,0.1,310.35,0.662,True
2020,m,66,married,1,58533,2.5,303.24,0.1,333.56,0.453,True
2020,m,48,single,0,58600,2.2,290.46,0.1,319.51,0.464,False
2020,f,58,single,4,43468,2.7,311.9,0,311.9,0.429,False
2020,f,39,single,3,60853,3.5,346.76,0,346.76,0.345,True
2020,f,62,married,0,24118,0.5,227.95,0.2,273.54,0.655,True
2020,m,47,married,1,64890,2.7,311.9,0.1,343.09,0.608,False
2020,f,50,single,7,50438,3.2,333.74,0,333.74,0.586,True
2020,f,44,married,0,45158,0.7,234.17,0,234.17,0.463,False
2020,f,58,married,3,57535,2.7,311.9,0.2,374.28,0.57,True
2020,m,36,single,1,35535,3.0,325.0,0.2,390.0,0.45,False
2020,m,63,married,0,38057,1.0,244.13,0.1,268.54,0.548,True
2020,m,32,single,4,32638,3.5,346.76,-0.1,312.08,0.398,False
2020,m,59,single,0,50486,2.2,290.46,0.1,319.51,0.451,False
2020,f,44,single,3,47224,2.7,311.9,0,311.9,0.485,True
2020,m,42,married,0,20952,1.2,251.17,0,251.17,0.575,True
2020,m,35,single,3,28334,3.5,346.76,-0.1,312.08,0.404,True
2020,f,70,married,1,0,2.0,282.14,0,282.14,0.573,True
2020,f,27,single,0,52649,2.0,282.14,0.2,338.57,0.39,True
2020,f,47,single,6,0,3.2,333.74,0,333.74,0.504,True
2020,f,32,single,0,63960,2.0,282.14,0.2,338.57,0.388,False
2020,f,63,single,0,110814,1.5,262.29,0,262.29,0.645,True
2020,f,20,single,4,44180,3.0,325.0,-0.1,292.5,0.469,False
2020,m,46,married,2,47185,2.2,290.46,0.2,348.55,0.551,True
2020,m,44,single,2,47780,2.7,311.9,0.2,374.28,0.427,True
2020,f,39,single,1,57372,3.0,325.0,0,325.0,0.437,False
2020,f,61,single,0,67920,1.5,262.29,0.2,314.75,0.63,True
2020,f,52,married,5,67659,2.7,311.9,0.2,374.28,0.495,True
2020,f,32,single,0,55505,2.0,282.14,0.2,338.57,0.528,False
2020,m,46,married,1,56923,2.7,311.9,0.1,343.09,0.397,False
2020,f,68,married,0,74730,1.0,244.13,0.2,292.96,0.75,True
2020,m,51,married,1,32806,2.2,290.46,0.2,348.55,0.618,False
2020,m,23,single,0,80601,2.5,303.24,0,303.24,0.508,False
2020,f,55,married,0,55550,1.2,251.17,0,251.17,0.605,False
2020,f,60,married,3,0,2.5,303.24,0,303.24,0.423,False
2020,m,46,single,4,48039,3.2,333.74,0.2,400.49,0.463,False
2020,f,62,married,2,33482,1.5,262.29,0.2,314.75,0.604,True
2020,f,24,single,0,32867,1.5,262.29,0.2,314.75,0.491,True
2020,f,19,single,0,29853,2.0,282.14,-0.1,253.93,0.438,False
2020,f,36,single,2,103565,3.0,325.0,0,325.0,0.498,False
2020,m,58,married,1,100358,2.7,311.9,0,311.9,0.643,True
2020,m,58,married,1,80155,2.7,311.9,0,311.9,0.614,True
2020,f,64,married,3,35649,2.0,282.14,0.2,338.57,0.511,True
2020,m,30,single,0,30388,2.0,282.14,0,282.14,0.377,False
2020,f,28,single,3,19318,3.5,346.76,0.1,381.44,0.285,True
2020,f,69,married,3,46182,2.0,282.14,0.2,338.57,0.705,True
2020,m,61,married,8,40139,2.5,303.24,0.2,363.89,0.655,False
2020,f,23,single,5,53250,3.5,346.76,0,346.76,0.347,False
2020,f,41,single,0,14877,1.7,270.05,0.1,297.06,0.406,True
2020,m,61,married,7,59755,3.0,325.0,0,325.0,0.744,True
2020,f,57,married,6,71627,2.7,311.9,0.2,374.28,0.674,True
2020,f,59,married,5,105831,2.7,311.9,-0.1,280.71,0.692,True
2020,f,49,married,2,87088,2.2,290.46,-0.1,261.41,0.62,False
2020,f,47,married,5,35513,2.2,290.46,-0.1,261.41,0.664,True
2020,f,55,single,3,75636,3.2,333.74,0,333.74,0.507,False
2020,m,49,single,3,40919,3.2,333.74,0.2,400.49,0.449,True
2020,f,31,single,6,31963,3.0,325.0,-0.1,292.5,0.554,False
2020,m,61,married,4,25002,2.5,303.24,0.2,363.89,0.577,False
2020,m,43,married,7,35476,2.7,311.9,0,311.9,0.693,False
2020,f,23,single,0,18555,2.0,282.14,-0.1,253.93,0.485,False
2020,m,68,married,6,46297,2.5,303.24,0.2,363.89,0.71,False
2020,m,22,single,0,36684,2.0,282.14,0,282.14,0.375,True
2020,m,39,single,2,10795,3.5,346.76,0.1,381.44,0.451,False
2020,f,27,single,0,36575,1.5,262.29,0.2,314.75,0.365,True
2020,m,60,single,3,70815,3.5,346.76,0,346.76,0.534,False
2020,f,19,single,5,65960,4.0,367.86,-0.1,331.07,0.513,False
2020,m,48,single,0,80691,2.2,290.46,0.2,348.55,0.443,False
2020,m,57,married,3,0,3.2,333.74,0.1,367.11,0.709,True
2020,f,47,single,10,71136,3.2,333.74,0,333.74,0.765,True
2020,f,45,single,0,54020,1.7,270.05,-0.1,243.05,0.549,True
2020,m,23,single,2,62510,3.5,346.76,0.2,416.11,0.338,True
2020,f,42,single,0,43705,1.2,251.17,0.1,276.29,0.464,True
2020,f,24,single,4,78812,3.5,346.76,0,346.76,0.508,False
2020,m,45,single,2,77046,3.2,333.74,0.2,400.49,0.589,False
2020,f,44,single,1,73991,2.7,311.9,0.1,343.09,0.665,False
2020,f,41,single,0,18626,1.7,270.05,0.1,297.06,0.473,True
2020,m,23,single,5,78029,4.0,367.86,0.2,441.43,0.457,False
2020,m,53,married,5,39628,2.7,311.9,0,311.9,0.624,True
2020,m,44,single,0,6931,2.2,290.46,-0.1,261.41,0.299,True
2020,f,56,married,4,71632,2.7,311.9,0.2,374.28,0.537,True
2020,m,60,married,3,27190,2.5,303.24,0.2,363.89,0.544,True
2020,f,25,single,0,25562,1.5,262.29,0.2,314.75,0.55,True
2020,m,56,single,2,29221,2.7,311.9,0.2,374.28,0.416,False
2020,m,35,single,1,75483,3.5,346.76,0.2,416.11,0.348,False
2020,m,29,single,0,37711,2.0,282.14,0,282.14,0.308,False
2020,m,65,married,6,59509,3.0,325.0,0,325.0,0.655,True
2020,m,42,single,0,74264,2.2,290.46,0.1,319.51,0.551,False
2020,f,67,single,0,14651,1.5,262.29,0.1,288.52,0.563,True
2020,m,28,single,2,53807,3.5,346.76,0.2,416.11,0.453,False
2020,f,60,married,0,30666,0.5,227.95,0.2,273.54,0.686,True
2020,m,66,married,1,62021,2.5,303.24,0.1,333.56,0.637,False
2020,f,51,single,4,58470,3.2,333.74,0,333.74,0.441,True
2020,m,18,single,6,32744,4.0,367.86,-0.1,331.07,0.276,False
2020,f,36,single,6,52415,3.5,346.76,0,346.76,0.611,True
2020,m,26,single,1,16151,3.5,346.76,0.1,381.44,0.174,False
2020,f,22,single,1,17922,3.0,325.0,0.2,390.0,0.237,True
2020,m,38,single,0,29009,2.0,282.14,0,282.14,0.465,True
2020,f,36,married,4,53474,3.0,325.0,0.2,390.0,0.59,False
2020,f,23,single,4,69806,3.5,346.76,0,346.76,0.443,True
2020,f,51,married,4,13917,2.7,311.9,0,311.9,0.614,False
2020,f,67,married,0,49028,0.5,227.95,0.2,273.54,0.731,False
2020,m,67,married,1,0,2.5,303.24,-0.1,272.92,0.497,False
2020,m,33,married,1,68507,3.0,325.0,-0.1,292.5,0.444,True
2020,m,66,married,7,83629,3.0,325.0,0.2,390.0,0.752,True
2020,f,66,married,0,28281,0.5,227.95,0.2,273.54,0.635,True
2020,f,58,married,0,62471,1.2,251.17,0,251.17,0.628,True
2020,f,68,married,4,62339,2.5,303.24,0.1,333.56,0.741,False
2020,f,46,married,0,68124,1.2,251.17,0,251.17,0.655,True
2020,m,57,married,0,76240,1.7,270.05,-0.1,243.05,0.639,True
2020,f,69,married,3,87850,2.5,303.24,-0.1,272.92,0.701,True
2020,m,21,single,3,0,4.0,367.86,-0.1,331.07,0.345,False
2020,m,20,single,0,62304,2.5,303.24,0,303.24,0.416,False
2020,m,41,single,1,80102,3.2,333.74,0.1,367.11,0.556,True
2020,m,68,married,0,73127,1.5,262.29,0.1,288.52,0.614,False
2020,f,36,single,5,0,3.5,346.76,0.1,381.44,0.454,True
2020,m,39,married,0,0,2.0,282.14,0.1,310.35,0.478,True
2020,f,26,single,3,40193,3.0,325.0,-0.1,292.5,0.446,False
2020,f,59,single,3,8796,3.2,333.74,0,333.74,0.441,True
2020,m,59,married,1,49693,2.2,290.46,0.2,348.55,0.666,False
2020,f,29,single,0,92880,2.0,282.14,0,282.14,0.613,False
2020,m,26,single,0,100678,2.5,303.24,0,303.24,0.587,False
2020,m,60,married,2,34182,2.0,282.14,0,282.14,0.53,True
2020,f,27,single,4,5066,3.5,346.76,0.1,381.44,0.386,False
2020,m,64,married,0,73940,1.5,262.29,0.1,288.52,0.65,True
2020,m,46,single,2,0,3.2,333.74,0,333.74,0.279,False
2020,m,37,single,3,0,4.0,367.86,-0.1,331.07,0.31,False
2020,m,41,single,0,36155,1.7,270.05,0.1,297.06,0.42,True
2020,f,50,single,6,38371,2.7,311.9,0,311.9,0.598,True
2020,m,34,married,0,53516,2.0,282.14,-0.1,253.93,0.429,True
2020,m,36,married,3,77703,3.5,346.76,0,346.76,0.499,True
2020,f,23,single,2,82354,3.0,325.0,0,325.0,0.483,True
2020,f,19,single,0,67585,2.5,303.24,0.2,363.89,0.364,True
2020,m,41,married,1,62448,2.7,311.9,0.1,343.09,0.458,False
2020,f,68,married,7,65969,2.5,303.24,0.1,333.56,0.754,True
2020,f,62,single,2,16292,2.5,303.24,-0.1,272.92,0.38,True
2020,m,19,single,3,17417,4.5,387.71,0.2,465.25,0.367,False
2020,m,67,married,1,58904,2.5,303.24,0.1,333.56,0.446,False
2020,f,58,single,0,53872,1.7,270.05,-0.1,243.05,0.629,True
2020,f,56,married,0,21062,0.7,234.17,0,234.17,0.621,True
2020,m,36,single,0,35302,2.0,282.14,0,282.14,0.408,False
2020,f,29,single,7,91672,3.5,346.76,0,346.76,0.581,False
2020,m,51,single,2,15219,3.2,333.74,0,333.74,0.39,False
2020,m,42,single,4,58016,3.7,355.32,0,355.32,0.504,False
2020,f,34,single,1,58775,3.0,325.0,0,325.0,0.439,True
2020,m,64,married,4,74019,3.0,325.0,0,325.0,0.594,True
2020,f,26,married,0,34325,1.0,244.13,0,244.13,0.525,False
2020,f,62,married,2,64708,2.0,282.14,0.1,310.35,0.672,True
2020,f,20,single,3,55439,3.5,346.76,0,346.76,0.433,True
2020,m,38,single,0,41294,2.0,282.14,0,282.14,0.538,True
2020,f,34,married,0,30359,1.0,244.13,0,244.13,0.492,False
2020,m,59,married,3,70255,3.2,333.74,-0.1,300.37,0.511,True
2020,f,65,married,4,42627,2.0,282.14,0.2,338.57,0.611,True
2020,m,49,single,0,89678,2.2,290.46,0.2,348.55,0.66,True
2020,f,69,married,0,64544,1.0,244.13,0.2,292.96,0.79,True
2020,m,52,married,3,66071,3.2,333.74,-0.1,300.37,0.425,False
2020,f,37,single,1,32258,2.5,303.24,-0.1,272.92,0.485,True
2020,f,40,single,1,0,2.7,311.9,0,311.9,0.487,False
2020,f,35,single,2,40037,2.5,303.24,-0.1,272.92,0.456,True
2020,f,41,single,1,32285,2.2,290.46,-0.1,261.41,0.505,False
2020,m,56,single,0,55903,2.2,290.46,0.1,319.51,0.439,True
2020,m,67,married,0,105844,1.5,262.29,-0.1,236.06,0.58,True
2020,m,61,married,0,73558,1.5,262.29,0.1,288.52,0.615,False
2020,m,54,married,0,69339,1.7,270.05,-0.1,243.05,0.717,True
2020,f,33,single,3,53120,3.5,346.76,0,346.76,0.412,True
2020,f,53,married,2,3761,2.2,290.46,0,290.46,0.578,True
2020,f,62,single,0,50848,1.5,262.29,0.2,314.75,0.581,True
2020,m,46,married,0,0,1.7,270.05,0.1,297.06,0.418,False
2020,f,60,married,4,64880,2.5,303.24,0.1,333.56,0.692,True
2020,f,28,single,5,31151,3.0,325.0,-0.1,292.5,0.541,True
2020,f,50,married,6,45040,2.2,290.46,-0.1,261.41,0.671,True
2020,m,68,married,0,79985,1.5,262.29,0.1,288.52,0.676,True
2020,f,69,single,5,95354,3.0,325.0,-0.1,292.5,0.681,True
2020,f,43,single,1,14057,2.7,311.9,0,311.9,0.405,True
2020,f,70,married,3,68563,2.5,303.24,0.1,333.56,0.627,False
2020,m,46,single,0,48288,1.7,270.05,0.1,297.06,0.544,True
2020,m,67,single,0,77092,2.0,282.14,-0.1,253.93,0.609,True
2020,m,51,married,3,72764,3.2,333.74,-0.1,300.37,0.505,False
2020,m,40,single,0,47095,1.7,270.05,0.1,297.06,0.421,False
2020,m,34,single,3,43492,3.5,346.76,-0.1,312.08,0.406,True
2020,f,57,married,0,49705,0.7,234.17,0,234.17,0.696,False
2020,m,28,single,1,9797,3.5,346.76,0.1,381.44,0.275,False
2020,m,70,married,7,85698,3.0,325.0,0.2,390.0,0.654,True
2020,f,59,married,0,31772,0.7,234.17,0,234.17,0.63,False
2020,m,49,single,0,37855,1.7,270.05,0.1,297.06,0.451,True
2020,f,48,married,2,21342,1.7,270.05,0,270.05,0.671,True
2020,f,22,single,3,76053,3.5,346.76,0,346.76,0.394,True
2020,f,31,single,5,96826,3.5,346.76,0,346.76,0.682,True
2020,f,64,single,0,74987,1.5,262.29,0.2,314.75,0.578,True
2020,f,50,single,0,80507,1.7,270.05,0.1,297.06,0.574,False
2020,f,46,married,3,64195,2.7,311.9,0.2,374.28,0.532,False
2020,f,57,married,7,34968,2.2,290.46,-0.1,261.41,0.663,True
2020,f,54,single,2,66428,2.7,311.9,0.1,343.09,0.66,True
2020,f,49,single,0,50215,1.7,270.05,-0.1,243.05,0.491,False
2020,f,50,married,2,89630,2.2,290.46,-0.1,261.41,0.592,False
2020,m,21,single,0,16808,2.5,303.24,0.2,363.89,0.531,False
2020,f,52,married,3,60059,2.7,311.9,0.2,374.28,0.581,False
2020,f,64,married,1,55214,2.0,282.14,0.1,310.35,0.532,True
2020,m,54,married,0,68823,1.7,270.05,-0.1,243.05,0.654,True
2020,f,50,married,0,32730,0.7,234.17,0,234.17,0.63,False
2020,m,26,single,0,83020,2.5,303.24,0,303.24,0.472,True
2020,f,53,single,2,30021,2.2,290.46,-0.1,261.41,0.566,True
2020,f,50,married,5,61484,2.7,311.9,0.2,374.28,0.572,False
2020,f,51,married,0,27639,0.7,234.17,0,234.17,0.721,True
2020,f,57,married,0,75877,1.2,251.17,0,251.17,0.643,True
2020,f,55,married,3,17399,2.7,311.9,0,311.9,0.536,True
2020,f,48,single,0,83050,1.7,270.05,0.1,297.06,0.666,True
2020,f,55,married,6,13858,2.7,311.9,0,311.9,0.7,False
2020,m,56,married,6,39229,2.7,311.9,0,311.9,0.506,False
2020,m,64,married,0,54481,1.5,262.29,0.1,288.52,0.68,True
2020,f,27,single,2,89067,3.0,325.0,0,325.0,0.327,False
2020,m,30,married,1,65834,3.0,325.0,-0.1,292.5,0.474,True
2020,m,44,single,0,28159,1.7,270.05,0.1,297.06,0.462,True
2020,m,63,married,2,75651,2.5,303.24,0.1,333.56,0.717,True
2020,f,51,married,4,41052,2.2,290.46,-0.1,261.41,0.61,True
2020,f,52,married,2,2527,2.2,290.46,0,290.46,0.583,False
2020,f,57,married,3,43573,2.2,290.46,-0.1,261.41,0.624,True
2020,f,32,single,6,44269,3.0,325.0,-0.1,292.5,0.502,False
2020,m,62,married,1,75358,2.5,303.24,0.1,333.56,0.583,True
2020,f,36,married,0,23743,1.0,244.13,0,244.13,0.583,True
2020,f,70,married,2,33292,1.5,262.29,0.2,314.75,0.653,True
2020,m,36,single,6,82447,4.0,367.86,-0.1,331.07,0.557,True
2020,f,65,married,2,85633,2.0,282.14,-0.1,253.93,0.749,True
2020,f,26,single,1,27849,2.5,303.24,-0.1,272.92,0.588,True
2020,m,60,single,2,71588,3.0,325.0,0,325.0,0.559,False
2020,m,44,single,0,57826,2.2,290.46,0.1,319.51,0.57,False
2020,m,18,single,3,47566,4.0,367.86,-0.1,331.07,0.403,False
2020,f,48,single,2,25329,2.2,290.46,-0.1,261.41,0.508,True
2020,f,59,married,2,6695,2.2,290.46,0,290.46,0.46,False
2020,m,52,single,2,43318,2.7,311.9,0.2,374.28,0.5,True
2020,m,44,single,4,110174,3.7,355.32,0.2,426.38,0.616,False
2020,f,29,single,7,33863,3.0,325.0,-0.1,292.5,0.489,True
2020,m,18,single,0,8532,3.0,325.0,0.1,357.5,0.319,True
2020,f,47,single,0,40591,1.2,251.17,0.1,276.29,0.543,True
2020,m,50,married,2,63730,2.7,311.9,0.1,343.09,0.456,False
2020,m,64,married,1,69238,2.5,303.24,0.1,333.56,0.431,True
2020,f,68,married,1,32521,1.5,262.29,0.2,314.75,0.606,False
2020,f,70,married,0,76797,1.0,244.13,0.2,292.96,0.722,False
2020,m,29,single,0,59926,2.5,303.24,0,303.24,0.379,True
2020,m,34,single,0,57766,2.5,303.24,0,303.24,0.416,True
2020,f,37,single,0,39673,1.5,262.29,0.2,314.75,0.554,False
2020,f,62,married,0,20807,0.5,227.95,0.2,273.54,0.575,True
2020,m,43,single,6,20849,3.2,333.74,0.2,400.49,0.461,True
2020,f,62,married,3,37384,2.0,282.14,0.2,338.57,0.606,True
2020,m,32,single,0,54517,2.5,303.24,0,303.24,0.505,True
2020,f,44,single,5,23700,2.7,311.9,0,311.9,0.389,True
2020,m,66,married,2,0,2.5,303.24,-0.1,272.92,0.527,False
2020,m,51,married,1,38408,2.2,290.46,0.2,348.55,0.428,True
2020,m,21,single,3,38447,3.5,346.76,-0.1,312.08,0.378,True
2020,m,28,single,0,48099,2.0,282.14,0,282.14,0.513,False
2020,m,63,married,4,69390,3.0,325.0,0,325.0,0.527,True
2020,m,47,married,0,69586,1.7,270.05,-0.1,243.05,0.567,False
2020,f,61,single,1,20301,2.0,282.14,0.1,310.35,0.458,False
2020,m,65,married,4,63951,3.0,325.0,0,325.0,0.509,False
2020,m,52,single,2,45467,2.7,311.9,0.2,374.28,0.451,True
2020,f,20,single,2,64643,3.0,325.0,0,325.0,0.329,False
2020,f,41,single,0,90761,1.7,270.05,0.1,297.06,0.57,True
2020,f,42,married,6,36345,2.2,290.46,-0.1,261.41,0.613,True
